gene,region,n_f,n_m,mean_md,ci_lo,ci_hi,ci_width,bimod,skewness,crosses_zero
MBP,Amygdala,45,107,-0.26215426019714605,-0.6364803471993684,0.06823503302025898,0.7047153802196274,0.3215328884245232,-0.22497258911436355,1
MBP,Hippocampus,54,143,-0.15337022455066054,-0.46348689486062367,0.15165973117995035,0.615146626040574,0.32430209211078215,-0.002309191356184522,1
MBP,Ant. Cing. Ctx,48,128,-0.0851962720594005,-0.5829698045789349,0.4484261574032267,1.0313959619821615,0.3513294862813206,0.10005008122335375,1
MBP,Frontal Cortex,56,153,0.21134097171297592,-0.1440081326249673,0.5795817887668506,0.723589921391818,0.33562533235936226,0.09059074138296029,1
MBP,Cortex,74,181,-0.2346167683744369,-0.571316888096014,0.11999987699054052,0.6913167650865545,0.3400193747493746,0.10963378363799617,1
MBP,Caudate,63,183,-0.10076782273945022,-0.3351053333820443,0.13235904183097874,0.46746437521302303,0.35725660104610707,0.012476534414400348,1
MBP,Putamen,49,156,0.11944336707006048,-0.17099213554059797,0.4218558795792726,0.5928480151198706,0.32594919709960024,0.07504365894773903,1
MBP,Nucleus Accumbens,64,182,-0.29214365491309546,-0.6662271775182516,0.09014351896409303,0.7563706964823446,0.3253198806478585,0.0070793919552370865,1
MBP,Cerebellum,67,174,-0.2663776017377602,-0.5376773126146401,0.010920755514775381,0.5485980681294155,0.3059548433835449,0.12196032872889004,1
MBP,Cerebellar Hemi.,58,157,-0.06546828167705057,-0.29681625786666327,0.16562887621359978,0.46244513408026305,0.35169759247362353,-0.024054737729747866,1
MBP,Substantia Nigra,38,101,-0.0005923978444825968,-0.28477282473035986,0.2910645359468808,0.5758373606772407,0.3177013658103749,0.05457800032733788,1
MBP,Spinal Cord,57,102,-0.04952782143641768,-0.22949651759864115,0.1308038345937174,0.36030035219235856,0.3298799782611313,-0.005835590759112396,1
KISS1R,Hypothalamus,55,147,-0.18113107907587925,-0.49878697918571197,0.12357359684002078,0.6223605760257327,0.2951032995224368,-0.03641259436676115,1
KISS1R,Amygdala,45,107,-0.19217647754697229,-0.39982832081229747,0.022926131937275468,0.4227544527495729,0.3354765889031384,0.0350716574552761,1
KISS1R,Hippocampus,54,143,-0.12583568406659634,-0.29888401005703336,0.05195543310600495,0.3508394431630383,0.3430023285431804,0.009026797617051217,1
KISS1R,Ant. Cing. Ctx,48,128,-0.25733256771926133,-0.4298566269824817,-0.07577195142642915,0.3540846755560526,0.33607781546696697,0.06913246096258435,0
KISS1R,Frontal Cortex,56,153,-0.24276587098275496,-0.38979924292187695,-0.09531038941496807,0.2944888535069089,0.3131470568193738,0.05553340491985605,0
KISS1R,Cortex,74,181,-0.08340806503654377,-0.20237710177463505,0.04670462044361427,0.2490817222182493,0.3263155014495669,0.19357129646921642,1
KISS1R,Caudate,63,183,-0.28275444557368806,-0.4190125450566427,-0.1467526459314947,0.27225989912514803,0.3229331675968844,0.021385795139155967,0
KISS1R,Putamen,49,156,-0.24036698881189636,-0.3765613337562858,-0.10602245783235141,0.2705388759239344,0.3439161265699725,-0.021751941104864617,0
KISS1R,Nucleus Accumbens,64,182,-0.3156867015463059,-0.510983824653662,-0.13029010467835328,0.3806937199753087,0.33883724058543147,-0.08792471326849388,0
KISS1R,Cerebellum,67,174,-0.048520281252470314,-0.10550152904707953,0.011364268639142422,0.11686579768622195,0.3495022954205929,0.032035948211719255,1
KISS1R,Cerebellar Hemi.,58,157,-0.08111969033030542,-0.1412646426886971,-0.017066119234264324,0.12419852345443277,0.3271104427878897,0.19622093228972567,0
KISS1R,Substantia Nigra,38,101,-0.15176659757299188,-0.35560244274431013,0.06753610098579375,0.4231385437301039,0.34706753259676193,0.12642735466748845,1
KISS1R,Spinal Cord,57,102,-0.09496715667763544,-0.25955929601497335,0.06725939791016046,0.3268186939251338,0.33563285802171106,-0.0903750832104767,1
TGFB1,Hypothalamus,55,147,-0.004662964310905336,-0.2316268910092327,0.2198057655907414,0.4514326565999741,0.33355323527602143,-0.0036215464965982267,1
TGFB1,Amygdala,45,107,0.057459380712805014,-0.20084626770208772,0.32958693204414163,0.5304331997462294,0.35016342276811113,0.14087700107303078,1
TGFB1,Hippocampus,54,143,0.05805028901293933,-0.19029166802144287,0.3176314632420978,0.5079231312635406,0.3284184364156398,0.11206125323956342,1
TGFB1,Ant. Cing. Ctx,48,128,0.008054503841841306,-0.19192205029547432,0.22477529890864575,0.41669734920412005,0.34100727798298447,0.17926797968266348,1
TGFB1,Frontal Cortex,56,153,0.2647693773709054,0.04667774140011578,0.5006064555672811,0.45392871416716535,0.35873117375633623,0.12975962145659511,0
TGFB1,Cortex,74,181,0.18015477218322268,0.03311064922470819,0.3292053598729069,0.2960947106481987,0.32252091209479117,0.1022202393188131,0
TGFB1,Caudate,63,183,-0.03758938759331397,-0.22122191595796079,0.15240536635586982,0.3736272823138306,0.3114610372225889,0.01465481183098467,1
TGFB1,Putamen,49,156,0.05321507338009049,-0.10611487420092992,0.22038963539275472,0.32650450959368466,0.3541027802150406,0.0413668810966809,1
TGFB1,Nucleus Accumbens,64,182,0.0696476430300674,-0.10707114612521836,0.2479737454154553,0.35504489154067365,0.3302604037238982,0.03911799270738365,1
TGFB1,Cerebellum,67,174,0.07898771568934075,-0.058269874811480514,0.21637280039070408,0.2746426752021846,0.33199448177045476,-0.01697432830024369,1
TGFB1,Cerebellar Hemi.,58,157,0.06461702615285667,-0.1053753852240162,0.23976165019256976,0.34513703541658597,0.358894411406497,0.035717001383294894,1
TGFB1,Substantia Nigra,38,101,-0.12390346675565511,-0.3848277848228295,0.12152946082184357,0.506357245644673,0.33461734349399674,-0.08951379002235137,1
TGFB1,Spinal Cord,57,102,0.026912394331185956,-0.2549811337391706,0.28828207131827543,0.543263205057446,0.31787753543967767,-0.10030799615516976,1
APOE,Hypothalamus,55,147,-0.0243626822856594,-0.3285233273805588,0.24815683879692257,0.5766801661774814,0.3467641959344349,-0.19161238999116598,1
APOE,Amygdala,45,107,-0.0909476001865786,-0.4578095773906291,0.273826905142778,0.7316364825334072,0.3517517181186586,-0.06506897940336537,1
APOE,Hippocampus,54,143,-0.166927298947,-0.49402921116280424,0.15931744660924188,0.6533466577720461,0.31849647896680483,-0.03968846015949991,1
APOE,Ant. Cing. Ctx,48,128,-0.07570074066396922,-0.350708665764853,0.1940003472378047,0.5447090130026577,0.3222764552248845,-0.06398155003675324,1
APOE,Frontal Cortex,56,153,0.1035463482763852,-0.15289203635746432,0.3663148027732237,0.519206839130688,0.33858567549969026,0.0652397792545046,1
APOE,Cortex,74,181,0.0011417135554017675,-0.16764828744502794,0.17212475165556138,0.3397730391005893,0.34798317364308745,-0.013635061070707909,1
APOE,Caudate,63,183,-0.12367196654390215,-0.3417996371273837,0.07314475018586218,0.4149443873132459,0.3293141214671365,-0.194749895714223,1
APOE,Putamen,49,156,-0.08669664847054924,-0.301166810456931,0.12009419944879504,0.421261009905726,0.3354528408898083,0.013095869034625248,1
APOE,Nucleus Accumbens,64,182,-0.08490189362830472,-0.2586155172521996,0.09352215793483228,0.3521376751870319,0.3180479265874667,-0.020328607134907382,1
APOE,Cerebellum,67,174,0.08869133846728712,-0.10934175171991826,0.27846777801585404,0.3878095297357723,0.3375053099846252,-0.14390354598338925,1
APOE,Cerebellar Hemi.,58,157,-0.04746716658816001,-0.32765652133309,0.21772690256659585,0.5453834238996859,0.336545282080427,-0.11147478253377723,1
APOE,Substantia Nigra,38,101,-0.17267109001182648,-0.5432203600262087,0.19247759559296726,0.735697955619176,0.3302635913773432,-0.07573944791144444,1
APOE,Spinal Cord,57,102,0.1412326947728157,-0.18334813112219267,0.4873640085238469,0.6707121396460396,0.3514141508488465,0.048716535034341556,1
PDYN,Hypothalamus,55,147,-0.21288951829789626,-0.7041857928130897,0.30911401109453984,1.0132998039076295,0.31722143839521727,0.05770181562698602,1
PDYN,Amygdala,45,107,0.09934803998660369,-0.436702681920794,0.6273753768674102,1.0640780587882042,0.3435722572863057,0.030987570240514583,1
PDYN,Hippocampus,54,143,-0.003941757891059805,-0.5356482013973809,0.5116630106729554,1.0473112120703363,0.3480375983267271,0.029005871719599705,1
PDYN,Ant. Cing. Ctx,48,128,0.09989376787713995,-0.23325663264470745,0.4444368037586904,0.6776934364033979,0.339143790062313,0.09074013745918741,1
PDYN,Frontal Cortex,56,153,0.10520956015850502,-0.16569343703865227,0.3882837320542411,0.5539771690928934,0.3416924935170726,0.09267771376014192,1
PDYN,Cortex,74,181,0.05890810977109002,-0.14664513524586165,0.2640377722929895,0.41068290753885117,0.34527350020187897,0.06647845323669381,1
PDYN,Caudate,63,183,-0.3825918639026316,-0.9388315027251969,0.15559693144667555,1.0944284341718724,0.3748027544099117,-0.058829731704416945,1
PDYN,Putamen,49,156,-0.2644482641066603,-0.8299147852911426,0.3265215285706709,1.1564363138618134,0.3535939938702834,0.054718343986620524,1
PDYN,Nucleus Accumbens,64,182,-0.22005308126961165,-0.8472334787881823,0.3865045804391281,1.2337380592273104,0.3417654893858852,-0.08640092551291534,1
PDYN,Cerebellum,67,174,-0.013935368262448716,-0.051142834813374144,0.02412771790063192,0.07527055271400607,0.32086673750996875,0.03141638983604168,1
PDYN,Cerebellar Hemi.,58,157,0.004123709428682979,-0.05780773620383427,0.07441913964258408,0.13222687584641835,0.330015138390843,0.24873793254011678,1
PDYN,Substantia Nigra,38,101,-0.12518236429003485,-0.33932850774313206,0.10493781436739913,0.4442663221105312,0.35954961318776624,0.21891274153168427,1
PDYN,Spinal Cord,57,102,0.31364546347596206,-0.2279654103778572,0.8895227868688655,1.1174881972467228,0.3276836343206886,0.1343175566284742,1
SNAP25,Hypothalamus,55,147,-0.28537097613495815,-0.7330031870850399,0.13028695504640508,0.863290142131445,0.33720163564252437,-0.13906729079429986,1
SNAP25,Amygdala,45,107,-0.09321227804175865,-0.6681312166279028,0.41784808859897765,1.0859793052268805,0.33022655169837195,-0.16530082716311442,1
SNAP25,Hippocampus,54,143,-0.32937250060988843,-0.8854150243785442,0.2515186202115069,1.136933644590051,0.3289393110676028,0.04412620698884137,1
SNAP25,Ant. Cing. Ctx,48,128,-0.1348246212500418,-0.6408304375585835,0.33531823558335216,0.9761486731419357,0.3297958314884101,-0.07201785835801165,1
SNAP25,Frontal Cortex,56,153,-0.3257681018145796,-0.763099810522185,0.08894285752761351,0.8520426680497986,0.33156916344910203,-0.13365602321919678,1
SNAP25,Cortex,74,181,-0.1369869329471203,-0.3979352010006388,0.1305583267137714,0.5284935277144102,0.32494884369941723,0.0018323393952701503,1
SNAP25,Caudate,63,183,-0.23650711180822503,-0.7740970945778344,0.2864861928507864,1.0605832874286207,0.3142529814204102,-0.08612164581020748,1
SNAP25,Putamen,49,156,-0.2146966740402767,-0.8571143045091448,0.36499515822888107,1.2221094627380258,0.33556372614696267,-0.05723437818190175,1
SNAP25,Nucleus Accumbens,64,182,-0.29911437976289496,-0.8018127113427098,0.16961285946148993,0.9714255708041998,0.3322213326749764,-0.12862058972444548,1
SNAP25,Cerebellum,67,174,-0.0010966791133486683,-0.14587256425009604,0.13730237297983822,0.28317493722993425,0.328592375510676,-0.047120979626359374,1
SNAP25,Cerebellar Hemi.,58,157,-0.265174383621917,-0.5081522715985615,-0.04483166752466281,0.46332060407389863,0.3432315220303977,-0.18583724687765754,0
SNAP25,Substantia Nigra,38,101,0.12407493199497759,-0.6544429179711145,0.9257960707381822,1.5802389887092967,0.3019375927807127,0.024102290351244608,1
SNAP25,Spinal Cord,57,102,-0.18226979766067206,-0.8458857939984225,0.46060795232791235,1.3064937463263349,0.3348111186541891,-0.026719261030537532,1
CHRNA4,Hypothalamus,55,147,-0.0961860470900119,-0.35258739180849863,0.16053050149121145,0.51311789329971,0.35152613750685485,-0.03761138259341017,1
CHRNA4,Amygdala,45,107,-0.00753590300189133,-0.26131159870837145,0.2204733136857879,0.4817849123941593,0.334085854318786,-0.13572829996594166,1
CHRNA4,Hippocampus,54,143,-0.16756758002943856,-0.4150007303977564,0.10128535690817457,0.516286087305931,0.3394730491590462,0.07307045137607214,1
CHRNA4,Ant. Cing. Ctx,48,128,-0.04961463493320751,-0.2793430616570717,0.15796032646751415,0.4373033881245858,0.33136566911719795,-0.14358460383145197,1
CHRNA4,Frontal Cortex,56,153,-0.13637571228198847,-0.3573131655067847,0.06565903351115801,0.4229721990179427,0.32241738303714373,-0.18519237838002864,1
CHRNA4,Cortex,74,181,-0.10978061282979021,-0.2780635043898206,0.04736726729454691,0.3254307716843675,0.34492016778466755,-0.0565288664377459,1
CHRNA4,Caudate,63,183,-0.0683974073434807,-0.2191140110285299,0.09010025746170107,0.309214268490231,0.34447376812155744,0.04762502119147831,1
CHRNA4,Putamen,49,156,-0.010641163896594143,-0.152025820236932,0.12744933915170464,0.27947515938863665,0.3521340365412337,0.0001345632651209484,1
CHRNA4,Nucleus Accumbens,64,182,-0.02307563886097435,-0.1758650329241173,0.14039829721218772,0.31626333013630503,0.34171525954723275,0.09746221526418294,1
CHRNA4,Cerebellum,67,174,0.1496435151013912,-0.006902118146139578,0.30779391620005714,0.3146960343461967,0.33073794885247065,-0.04841538387906254,1
CHRNA4,Cerebellar Hemi.,58,157,0.04040269580208083,-0.1568645042783136,0.2388785740353687,0.3957430783136823,0.32027230066356055,-0.018203883601885545,1
CHRNA4,Substantia Nigra,38,101,0.31067696389029825,-0.19043794533627362,0.7700447712988479,0.9604827166351215,0.33851322728408595,-0.08804025553295157,1
CHRNA4,Spinal Cord,57,102,-0.08434410857738127,-0.3311337840722326,0.161039525708146,0.4921733097803786,0.31073490224853423,-1.023383146535998e-06,1
APP,Hypothalamus,55,147,-0.08774311859055021,-0.31534441486215303,0.14774673546490855,0.4630911503270616,0.3179402582009162,0.12710730862477662,1
APP,Amygdala,45,107,0.11972526888780567,-0.12674230521439822,0.36255953038371186,0.4893018355981101,0.34456207037943287,-0.03813961766414444,1
APP,Hippocampus,54,143,-0.1513389493912239,-0.45458348449155833,0.1289253530987354,0.5835088375902937,0.3323862933330384,-0.07311988599959163,1
APP,Ant. Cing. Ctx,48,128,0.038316342455828545,-0.3187200957378007,0.40487260785055557,0.7235927035883563,0.3238670254026534,-0.01233677397768331,1
APP,Frontal Cortex,56,153,-0.15240690941009175,-0.4464888586382134,0.1475353663758752,0.5940242250140886,0.3412310769021444,-0.03296555685580271,1
APP,Cortex,74,181,-0.11642793469242158,-0.3044249388615028,0.07906214136472262,0.3834870802262254,0.34172955247338155,0.014566235823356083,1
APP,Caudate,63,183,-0.09084030728782697,-0.35266891088400487,0.18781904714130265,0.5404879580253075,0.31906790011700265,-0.012381837441342384,1
APP,Putamen,49,156,-0.03455072512210229,-0.37013790786368156,0.2965225402243617,0.6666604480880433,0.34137920744037825,-0.03567424233379173,1
APP,Nucleus Accumbens,64,182,-0.09712917852143332,-0.44506865233935783,0.224999103783381,0.6700677561227388,0.3418317153014373,-0.12964857589703568,1
APP,Cerebellum,67,174,-0.01536914283561274,-0.14490938444238768,0.12294377801552485,0.2678531624579125,0.34574612194967175,0.04292876123627275,1
APP,Cerebellar Hemi.,58,157,-0.20876336615640453,-0.45321457444301083,0.021345408315808872,0.4745599827588197,0.3321520487104098,-0.24628080151917245,1
APP,Substantia Nigra,38,101,-0.017696343967229345,-0.32242831481888856,0.28478611743625215,0.6072144322551407,0.3510612346350786,-0.07113501533418726,1
APP,Spinal Cord,57,102,-0.071343505991845,-0.2623968822372199,0.13050189025508446,0.39289877249230437,0.33528635827314096,0.10126284556194273,1
S100B,Hypothalamus,55,147,0.014926704329414125,-0.22620028701519365,0.28640107831237693,0.5126013653275706,0.3250174127045858,0.11655011848369973,1
S100B,Amygdala,45,107,-0.2813445240955734,-0.5509623415743126,-0.02558233333821596,0.5253800082360967,0.32932044636088115,-0.1460114484326267,0
S100B,Hippocampus,54,143,-0.1407628650890427,-0.4034675733699621,0.12922976246914014,0.5326973358391023,0.3060676501346627,-0.020681968841358027,1
S100B,Ant. Cing. Ctx,48,128,-0.045160498131748085,-0.32037206933917595,0.2181217342045129,0.5384938035436888,0.3292948626010316,-0.11886114103967546,1
S100B,Frontal Cortex,56,153,0.08447010861518514,-0.12792119169056212,0.2961978134371535,0.4241190051277156,0.3341576951855109,-0.03499317187195329,1
S100B,Cortex,74,181,-0.018883382744027944,-0.16810822645356555,0.13421693947754396,0.3023251659311095,0.34563694951396096,0.043111772067868474,1
S100B,Caudate,63,183,-0.0715581034753775,-0.21435430999409677,0.06881037095907129,0.28316468095316805,0.341898811604632,-0.01703020403514561,1
S100B,Putamen,49,156,0.05291602637213012,-0.1666095274744892,0.29011760524037417,0.45672713271486337,0.3495764734396294,0.03865745759905479,1
S100B,Nucleus Accumbens,64,182,-0.22608992840264883,-0.41791976896198196,-0.03315135154640801,0.38476841741557394,0.3257788822519608,-0.012137133499610188,0
S100B,Cerebellum,67,174,-0.07682085594016895,-0.2336028488164137,0.08093942634063077,0.31454227515704447,0.33302363906682053,-0.025584403904198413,1
S100B,Cerebellar Hemi.,58,157,-0.10877945320844039,-0.30225109613762735,0.07988316385153037,0.38213425998915773,0.3376720959489811,-0.018612834140222856,1
S100B,Substantia Nigra,38,101,-0.13401395581400227,-0.37989699029329893,0.12124815048995623,0.5011451407832551,0.3210202983104513,0.08827142131841086,1
S100B,Spinal Cord,57,102,-0.0889280936430924,-0.3280775221016775,0.14604075865004865,0.47411828075172613,0.3400470368964889,0.009123500793423504,1
COMT,Hypothalamus,55,147,0.05596213830267022,-0.11920224452713388,0.23362748425302293,0.35282972878015684,0.3315226523107456,0.06117056631653567,1
COMT,Amygdala,45,107,0.031172563433083857,-0.17962719254056883,0.2380460912890425,0.41767328382961133,0.33498346901972004,-0.003007366417198128,1
COMT,Hippocampus,54,143,-0.08724471465554162,-0.3230500355676677,0.15473827850046193,0.4777883140681296,0.31267614078847883,0.008585378339742253,1
COMT,Ant. Cing. Ctx,48,128,0.024267837610346493,-0.11947989385726818,0.16621117844748404,0.2856910723047522,0.35275432482398716,-0.0206152339950632,1
COMT,Frontal Cortex,56,153,0.099165337250275,-0.052348853417477234,0.2527519500834533,0.30510080350093055,0.3270588765214137,0.07255273852609863,1
COMT,Cortex,74,181,0.03955033280932669,-0.05187681452855961,0.13071972740359197,0.18259654193215158,0.3396050197785454,0.038695276722123084,1
COMT,Caudate,63,183,-0.05655132315138182,-0.20351092805543375,0.09478151234979396,0.29829244040522773,0.33861496833982285,0.030695976951052705,1
COMT,Putamen,49,156,-0.021599828411863115,-0.1819268122267805,0.144400497320135,0.32632730954691547,0.332073975594424,0.0660502444098979,1
COMT,Nucleus Accumbens,64,182,-0.020392112272858684,-0.1589405925976032,0.11888547955315475,0.27782607215075794,0.34181843868320655,-0.0023913516278121164,1
COMT,Cerebellum,67,174,0.030471199922557826,-0.07060196846759907,0.12720348172678642,0.1978054501943855,0.3293802991943165,-0.08657896066836479,1
COMT,Cerebellar Hemi.,58,157,-0.11244830118765377,-0.24872108641050397,0.032255780202674236,0.2809768666131782,0.32823599221261185,-0.044417201324599545,1
COMT,Substantia Nigra,38,101,-0.09609867374820326,-0.30032656226192206,0.11440257814130501,0.41472914040322706,0.3352201035161266,0.03300320142632136,1
COMT,Spinal Cord,57,102,-0.09075779599261229,-0.3113237729160298,0.11281137779273517,0.42413515070876495,0.31947764139152823,-0.03983155788296454,1
SHANK3,Hypothalamus,55,147,-0.03197176179903486,-0.21950846453637307,0.1666327056679023,0.3861411702042754,0.3438166718049607,0.15734065249852106,1
SHANK3,Amygdala,45,107,0.027884908977748195,-0.2784170325076058,0.30484593502217394,0.5832629675297798,0.32563225509607896,-0.137815222164402,1
SHANK3,Hippocampus,54,143,-0.2653905474734944,-0.5565386209925348,0.009720716013596158,0.566259337006131,0.333490040696076,-0.07132467622529834,1
SHANK3,Ant. Cing. Ctx,48,128,-0.21263881086334396,-0.4312250780729302,0.00572570395671957,0.43695078202964976,0.33142643911475334,-0.020647647932203424,1
SHANK3,Frontal Cortex,56,153,-0.26105026092463446,-0.4666876321003314,-0.0655172476688583,0.40117038443147307,0.3318206220788457,-0.13020615652532783,0
SHANK3,Cortex,74,181,-0.06194269187761792,-0.20366979255338225,0.07723033168333293,0.2809001242367152,0.33100706880331393,-0.059377782501948945,1
SHANK3,Caudate,63,183,-0.20969451199963363,-0.4896571760305705,0.05105013136263502,0.5407073073932055,0.3588583731915038,-0.1205292842107888,1
SHANK3,Putamen,49,156,-0.09519774324465291,-0.3988782491047772,0.19476389865136937,0.5936421477561465,0.3289522520465187,-0.04329732717157164,1
SHANK3,Nucleus Accumbens,64,182,-0.1487987398982561,-0.43232304694311885,0.1128007149249909,0.5451237618681097,0.33215786498407773,-0.0889254076924941,1
SHANK3,Cerebellum,67,174,-0.10660794059529688,-0.21894453117532148,0.002184307833134545,0.22112883900845604,0.3322189683766784,0.024485433264030368,1
SHANK3,Cerebellar Hemi.,58,157,-0.20362865280612388,-0.3883380368163683,-0.029486982638171698,0.3588510541781966,0.32309611960762186,-0.1520730621388522,0
SHANK3,Substantia Nigra,38,101,-0.0021402748795439777,-0.23983599378151144,0.22943427316179693,0.46927026694330837,0.3171816018704094,-0.04914888220153482,1
SHANK3,Spinal Cord,57,102,0.01766740256131476,-0.20330988182610424,0.2369896983489491,0.44029958017505333,0.338651079205132,0.002370087444008649,1
MAOA,Hypothalamus,55,147,-0.05248157464283604,-0.27635566760026786,0.16305485209548556,0.4394105196957534,0.32870621703529196,3.328563685682638e-05,1
MAOA,Amygdala,45,107,0.20807235967358867,-0.02717253917383472,0.4381674657395594,0.4653400049133941,0.34272001252758766,-0.03546242991457163,1
MAOA,Hippocampus,54,143,0.04921430572519434,-0.17905629926934685,0.2720342280191659,0.45109052728851273,0.33440866949036346,-0.047153136903257446,1
MAOA,Ant. Cing. Ctx,48,128,0.09384922524555182,-0.07670334221799716,0.26598176069665025,0.3426851029146474,0.33518018736335614,0.00864858633847445,1
MAOA,Frontal Cortex,56,153,0.13080482490662507,-0.03759677949375335,0.3015841259915269,0.33918090548528024,0.337223009399147,0.02316265404160253,1
MAOA,Cortex,74,181,0.16789831044073192,0.03805635208597196,0.29819874188121637,0.2601423897952444,0.3434226391618491,0.06332319558404531,0
MAOA,Caudate,63,183,0.12756233613005374,-0.04304832767676929,0.30309323181554704,0.34614155949231634,0.3422463894000137,0.06737165933009756,1
MAOA,Putamen,49,156,0.17464231956425708,-0.012839839167694654,0.36757040671573915,0.3804102458834338,0.33187891875924774,0.004770508831446728,1
MAOA,Nucleus Accumbens,64,182,0.1345469670160208,-0.06318479461448978,0.33201082777856067,0.39519562239305045,0.3335028864869425,-0.03873681865343034,1
MAOA,Cerebellum,67,174,0.2190450923613975,0.05434050705235478,0.3916290488472344,0.3372885417948796,0.3276197398017589,0.07921397385933193,0
MAOA,Cerebellar Hemi.,58,157,0.13976330137632956,-0.05157695062790206,0.33390224404994234,0.3854791946778444,0.3187319173648252,0.053969759270677715,1
MAOA,Substantia Nigra,38,101,-0.019360132121872476,-0.3282063683841962,0.3129571786520113,0.6411635470362075,0.346224248815874,0.15123158914994395,1
MAOA,Spinal Cord,57,102,0.03598877456885597,-0.19423027794208575,0.2651009911469684,0.45933126908905414,0.32807904984845243,0.054499429360793744,1
MAOB,Hypothalamus,55,147,-0.1345079256690539,-0.47461342581263644,0.20122400704576215,0.6758374328583986,0.3246433182113402,-0.010510785938097124,1
MAOB,Amygdala,45,107,0.11456285148712438,-0.226158892311972,0.4549976785812375,0.6811565708932095,0.33763743228375215,-0.0650064668969196,1
MAOB,Hippocampus,54,143,-0.039183163097849825,-0.37870739686844906,0.27871214783313475,0.6574195447015838,0.3276039757887085,-0.057300510863980254,1
MAOB,Ant. Cing. Ctx,48,128,0.12117441226174883,-0.15486728422790322,0.38864362952459175,0.5435109137524949,0.31140749280500085,0.033191100913314085,1
MAOB,Frontal Cortex,56,153,0.20584694838620263,-0.015566798481404165,0.4380478493484163,0.45361464782982047,0.36175510767885155,0.13430615233152352,1
MAOB,Cortex,74,181,0.08227529187369173,-0.07546086244725983,0.24921474429213067,0.3246756067393905,0.3475442104142973,0.06093714318627124,1
MAOB,Caudate,63,183,0.06612089328830632,-0.21220969007629034,0.33431675072708233,0.5465264408033726,0.34727828225708396,-0.10692100966665379,1
MAOB,Putamen,49,156,0.1423276258388729,-0.1526002458723438,0.44264414806731495,0.5952443939396588,0.331799762658546,0.06496088229837944,1
MAOB,Nucleus Accumbens,64,182,0.0977803509106067,-0.17884123883610276,0.3678881343699891,0.5467293732060918,0.3128634721980421,-0.012901215189531544,1
MAOB,Cerebellum,67,174,0.2431125007227957,0.08546500590653448,0.40075570252385406,0.31529069661731957,0.3336009665637679,0.04074068255666819,0
MAOB,Cerebellar Hemi.,58,157,0.012904982715081675,-0.18134431791432468,0.19148755648507668,0.37283187439940135,0.3458773851436976,-0.13060596567870048,1
MAOB,Substantia Nigra,38,101,-0.12244014113646125,-0.39819077873669456,0.15557878415782805,0.5537695628945226,0.33119117602860454,-0.0018858530366827107,1
MAOB,Spinal Cord,57,102,0.06475998988926998,-0.2364321340093108,0.34717177493459117,0.583603908943902,0.3325333581830689,-0.06381576061035116,1
KDM6A,Hypothalamus,55,147,0.4279586039409749,0.230321541831758,0.6540729166225866,0.4237513747908286,0.32086857307749683,0.22723965802609924,0
KDM6A,Amygdala,45,107,0.47085104975799774,0.27744494413737025,0.6790130847559569,0.40156814061858664,0.32048803699153744,0.19994391134460873,0
KDM6A,Hippocampus,54,143,0.3675147490770073,0.15310774234661007,0.5867142945467534,0.4336065522001433,0.3401737408218259,-0.00471220934032846,0
KDM6A,Ant. Cing. Ctx,48,128,0.4314584082731594,0.24177955680000618,0.6492456032961614,0.40746604649615525,0.31218409177163026,0.18643183526532386,0
KDM6A,Frontal Cortex,56,153,0.419257938003618,0.27161490305731156,0.5723599938641797,0.3007450908068681,0.3408208006653425,0.07573935166748624,0
KDM6A,Cortex,74,181,0.3216385017622157,0.21549128487976957,0.4214102109923986,0.20591892611262905,0.32477781598028865,-0.05095025420167911,0
KDM6A,Caudate,63,183,0.42420726917586415,0.2845005187773641,0.5607305714761911,0.276230052698827,0.3411770654345623,-0.04359829275420624,0
KDM6A,Putamen,49,156,0.4837529695676641,0.28669263292275676,0.67903425019857,0.39234161727581324,0.32886722849644373,-0.01782998484039809,0
KDM6A,Nucleus Accumbens,64,182,0.44215049385982413,0.2668085172910607,0.6293270984386881,0.36251858114762736,0.3348874400320299,0.08017134576987188,0
KDM6A,Cerebellum,67,174,0.4306650891634271,0.3146887630638408,0.5527835566695151,0.23809479360567426,0.3385900550801747,0.05218503514159589,0
KDM6A,Cerebellar Hemi.,58,157,0.2420689179367305,0.03248263839822337,0.4494611432369699,0.41697850483874654,0.3230344272545303,-0.06812544215253152,0
KDM6A,Substantia Nigra,38,101,0.3330680868510356,0.09557079966155818,0.5705830361170774,0.4750122364555192,0.33604241477695523,0.00244013963318428,0
KDM6A,Spinal Cord,57,102,0.43575525978678775,0.2184438825854253,0.6300684612598558,0.41162457867443053,0.3405506173644745,-0.15742553443538454,0
SYN1,Hypothalamus,55,147,-0.2698809775666395,-0.6879566912987101,0.1319535651202515,0.8199102564189615,0.3252082284593368,-0.07288003371285313,1
SYN1,Amygdala,45,107,-0.07695546833422971,-0.5713133321732623,0.42514158497065085,0.9964549171439132,0.33280249684080293,-0.004537673411447847,1
SYN1,Hippocampus,54,143,-0.3089098868731018,-0.8075377741620855,0.17267538548011208,0.9802131596421976,0.3284114780618505,-0.02569322014012705,1
SYN1,Ant. Cing. Ctx,48,128,-0.11462390848270432,-0.49370421748802856,0.2509899683417407,0.7446941858297693,0.3260817279475608,-0.038312013700508095,1
